customer_uid,split,recency,history,history_log1p,mens,womens,newbie,bought_both,zip_code_Rural,zip_code_Suburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
53565,train,1.0,227.96,5.43354731580814,0,1,0,0,0,0,1,1,0,0,control,0,0,0,0,0,0.0
53566,train,6.0,193.74,5.27166533555061,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53567,train,11.0,759.7,6.634239062003256,1,1,1,1,0,0,1,1,0,0,control,0,0,0,0,0,0.0
53568,train,9.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53570,train,4.0,485.72,6.187689009070928,1,0,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53571,train,9.0,308.47,5.734861156893465,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
53572,train,1.0,69.34,4.253340627045836,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
53573,train,2.0,115.95,4.761746493030188,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53574,train,10.0,481.16,6.178276009174788,0,1,0,0,1,0,0,0,0,1,mens_email,1,1,0,1,0,0.0
53575,train,4.0,100.98,4.62477671562701,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53576,train,1.0,85.37,4.458640393292194,0,1,0,0,0,1,0,0,0,1,mens_email,1,1,0,1,0,0.0
53577,train,2.0,232.56,5.453439003415337,0,1,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
53578,train,2.0,248.4,5.519058033245936,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53579,train,2.0,189.47,5.249494701850468,0,1,0,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53580,train,1.0,120.22,4.797607076523139,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53581,train,10.0,32.11,3.4998353515591547,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53582,train,5.0,39.72,3.7067193722422673,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53584,train,12.0,175.68,5.174340186728326,0,1,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53585,train,10.0,178.53,5.190342324882738,0,1,1,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53587,train,10.0,68.57,4.24233343993555,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53588,train,2.0,213.67,5.3691019652659975,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,1,0,0.0
53589,train,1.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,0,1,control,0,0,0,1,0,0.0
53590,train,1.0,150.27,5.019066319574108,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53592,train,6.0,70.0,4.2626798770413155,0,1,0,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
53593,train,5.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53597,train,5.0,37.12,3.6407390787860012,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53598,train,9.0,147.71,5.001998100700592,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53599,train,2.0,32.09,3.499231121933521,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53600,train,2.0,846.18,6.741913186831961,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53601,train,1.0,456.29,6.12531776294186,0,1,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53602,train,4.0,227.3,5.43066055353575,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53603,train,3.0,123.06,4.820765319544972,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53605,train,10.0,210.52,5.354319556663322,1,1,0,1,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53606,train,10.0,131.46,4.886280713056833,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53607,train,7.0,72.38,4.295651418927136,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53608,train,9.0,105.5,4.66814498514948,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53609,train,4.0,943.94,6.851121433414544,1,0,1,0,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
53610,train,5.0,46.55,3.8617817889913995,0,1,0,0,1,0,0,0,1,0,control,0,0,0,1,0,0.0
53611,train,10.0,349.34,5.858904111523501,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,1,0,0.0
53612,train,10.0,787.07,6.669586918399817,1,0,1,0,0,1,0,1,0,0,mens_email,1,1,0,0,0,0.0
53613,train,8.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53614,train,11.0,578.53,6.3622174302060275,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,1,0,0.0
53615,train,1.0,68.12,4.2358441244958005,1,0,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53617,train,6.0,162.1,5.094363509626968,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53618,train,11.0,87.41,4.481985085417713,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53620,train,3.0,326.15,5.790418781315748,0,1,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53621,train,2.0,519.93,6.255615675720898,1,0,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53622,train,8.0,144.03,4.976940617572159,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53623,train,5.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53624,train,5.0,65.21,4.192831508936755,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53625,train,12.0,29.99,3.433664571799657,0,1,0,0,1,0,0,0,0,1,control,0,0,0,1,0,0.0
53626,train,8.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53627,train,1.0,611.98,6.418332308976551,0,1,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53629,train,4.0,52.07,3.9716117968398037,0,1,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53630,train,1.0,189.98,5.2521687105220565,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53631,train,1.0,109.84,4.7080877199947775,1,0,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53632,train,11.0,415.09,6.030901583015655,1,0,0,0,1,0,0,1,0,0,mens_email,1,1,0,0,0,0.0
53633,train,10.0,193.03,5.268012786283181,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53634,train,2.0,346.94,5.8520300511164045,1,0,0,0,1,0,0,0,1,0,mens_email,1,1,0,1,0,0.0
53635,train,11.0,238.18,5.477216406540661,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53636,train,1.0,126.51,4.848194792895451,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53638,train,11.0,204.68,5.326321562957634,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53639,train,6.0,318.51,5.766788572232327,1,1,0,1,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53640,train,8.0,219.52,5.395988393721483,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
53641,train,4.0,63.82,4.171614197713401,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53643,train,10.0,113.55,4.741011408899505,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53646,train,9.0,79.82,4.392224459650327,1,0,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
53647,train,3.0,221.49,5.4048821567760665,1,0,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53649,train,2.0,430.44,6.067128451028972,1,0,0,0,0,1,0,1,0,0,mens_email,1,1,0,1,0,0.0
53650,train,8.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53652,train,9.0,74.1,4.318820558770089,1,0,1,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
53653,train,8.0,364.21,5.900472530602224,1,0,0,0,0,0,1,0,1,0,control,0,0,0,1,0,0.0
53654,train,2.0,649.15,6.4772031054973285,1,0,1,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53657,train,12.0,68.64,4.243339114899988,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53658,train,10.0,92.96,4.542869159790712,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53659,train,10.0,29.99,3.433664571799657,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53660,train,5.0,102.4,4.638604962074329,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53661,train,1.0,193.25,5.269145989247757,1,0,0,0,0,0,1,0,0,1,control,0,0,0,1,0,0.0
53662,train,9.0,177.25,5.183187059294405,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53663,train,5.0,333.07,5.811350551856028,1,0,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53664,train,11.0,80.74,4.403543478136132,1,0,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53666,train,10.0,98.47,4.599856091164322,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53667,train,7.0,244.88,5.504843612038809,1,0,1,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53669,train,2.0,31.43,3.4790839203192268,1,0,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53670,train,11.0,252.41,5.535008730407515,1,1,0,1,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53671,train,8.0,311.97,5.7461073393012025,1,1,1,1,0,1,0,0,0,1,mens_email,1,1,0,1,0,0.0
53672,train,1.0,276.61,5.6262172510385895,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53673,train,5.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,1,0,0.0
53674,train,1.0,121.86,4.811045495735781,0,1,1,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53675,train,4.0,184.47,5.222893143901196,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53676,train,3.0,58.04,4.078215180292217,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53677,train,10.0,797.79,6.683098082685133,0,1,1,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53678,train,4.0,268.9,5.598051520023959,1,0,0,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
53679,train,9.0,112.5,4.7318028369214575,0,1,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53680,train,3.0,29.99,3.433664571799657,0,1,0,0,1,0,0,0,1,0,mens_email,1,1,0,0,0,0.0
53681,train,7.0,283.43,5.650487177597977,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53682,train,7.0,156.15,5.057200763243577,1,0,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53683,train,2.0,72.15,4.292512127466133,0,1,1,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
53684,train,5.0,578.65,6.362424473116411,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53685,train,11.0,500.3,6.2172047242694575,1,1,1,1,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53686,train,7.0,58.23,4.0814281702888735,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53687,train,4.0,163.88,5.1052179365822035,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53688,train,6.0,75.07,4.33165396900921,1,0,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53689,train,6.0,780.37,6.661048789255339,1,1,1,1,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53690,train,11.0,349.96,5.860672256857958,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53691,train,1.0,29.99,3.433664571799657,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53692,train,1.0,119.12,4.788491243115129,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53693,train,9.0,34.54,3.570658822726505,1,0,1,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
53694,train,1.0,580.65,6.3658688922627755,1,0,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53696,train,10.0,33.02,3.5269485869677157,1,0,0,0,0,1,0,0,1,0,womens_email,1,0,1,1,0,0.0
53697,train,3.0,109.82,4.707907263439203,1,0,0,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
53698,train,1.0,141.2,4.95723451736914,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53700,train,9.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53702,train,7.0,29.99,3.433664571799657,1,0,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53703,train,2.0,1621.66,7.391822056967434,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,1,0,0.0
53704,train,2.0,262.66,5.574660394329824,0,1,0,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
53705,train,2.0,234.61,5.4621778956984075,0,1,0,0,0,0,1,0,0,1,womens_email,1,0,1,1,0,0.0
53706,train,8.0,180.51,5.201310748605886,1,0,0,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53707,train,8.0,60.02,4.1112016792885235,1,0,0,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53708,train,7.0,94.35,4.557554332046428,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53709,train,8.0,102.88,4.643236386794547,0,1,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53710,train,9.0,131.32,4.885223231275381,1,0,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53711,train,1.0,748.13,6.618912533209604,1,0,1,0,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
53712,train,8.0,225.77,5.423936287972195,0,1,0,0,1,0,0,0,0,1,control,0,0,0,0,0,0.0
53713,train,2.0,261.18,5.569031290769663,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53714,train,10.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53715,train,7.0,163.8,5.1047326174753715,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53716,train,6.0,364.33,5.9008010547106355,1,0,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53717,train,3.0,170.66,5.145515776290074,1,0,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53718,train,1.0,200.87,5.307623925868336,1,0,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53719,train,4.0,60.18,4.113820338722757,0,1,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53721,train,5.0,289.53,5.671706841183716,1,1,0,1,0,1,0,1,0,0,mens_email,1,1,0,1,0,0.0
53722,train,4.0,457.62,6.128221980462842,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53723,train,9.0,94.98,4.564139836430099,0,1,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53724,train,2.0,144.61,4.980931814722814,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53725,train,10.0,289.63,5.672050980494704,1,0,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53726,train,10.0,96.09,4.575638383382054,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53727,train,4.0,141.12,4.956671771152826,1,0,1,0,1,0,0,0,1,0,control,0,0,0,0,0,0.0
53729,train,6.0,217.45,5.386557155397445,0,1,0,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53733,train,11.0,29.99,3.433664571799657,1,0,0,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53734,train,2.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53735,train,3.0,172.35,5.155312672131032,0,1,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53736,train,7.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53737,train,12.0,106.91,4.681297546375642,1,0,1,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53738,train,3.0,31.59,3.4840054928494704,0,1,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53739,train,9.0,55.08,4.0267792427263345,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53740,train,1.0,930.77,6.8370860031142415,1,1,1,1,1,0,0,1,0,0,control,0,0,0,0,0,0.0
53741,train,10.0,34.02,3.555919326857706,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53742,train,3.0,57.76,4.073461351305676,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53743,train,7.0,306.02,5.726912892045055,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
53744,train,10.0,238.08,5.476798223956053,1,1,0,1,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53746,train,1.0,130.57,4.879539029377747,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
53747,train,2.0,212.05,5.361526879945921,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,1,0,0.0
53748,train,3.0,346.57,5.850966083567687,0,1,0,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53750,train,10.0,156.02,5.056373185770109,1,0,1,0,0,1,0,0,0,1,control,0,0,0,1,0,0.0
53751,train,10.0,173.38,5.161236825999669,1,0,0,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53752,train,8.0,84.08,4.4435919903320364,1,0,0,0,1,0,0,0,1,0,control,0,0,0,1,0,0.0
53753,train,8.0,29.99,3.433664571799657,0,1,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53754,train,8.0,657.91,6.490586954614442,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53755,train,8.0,101.83,4.6330771392411,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53756,train,2.0,509.89,6.236154302843176,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53757,train,11.0,55.85,4.040416220196545,1,0,0,0,0,0,1,0,0,1,control,0,0,0,1,0,0.0
53758,train,10.0,300.17,5.707674889371545,1,0,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53759,train,7.0,56.44,4.050740924739968,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53760,train,10.0,1190.6,7.083052220839127,1,1,1,1,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53761,train,9.0,125.4,4.839451481712757,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53762,train,1.0,50.56,3.9427461780709865,1,0,1,0,1,0,0,0,1,0,womens_email,1,0,1,0,0,0.0
53763,train,1.0,1062.92,6.969715479104908,0,1,1,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53764,train,4.0,44.92,3.826900752011311,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53765,train,5.0,373.2,5.92479041383999,0,1,0,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53766,train,10.0,29.99,3.433664571799657,1,0,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53767,train,5.0,270.78,5.6049929154923515,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53768,train,6.0,29.99,3.433664571799657,1,0,1,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53769,train,9.0,518.88,6.253598015713387,1,0,1,0,0,1,0,0,0,1,mens_email,1,1,0,0,0,0.0
53770,train,3.0,175.96,5.17592371833397,0,1,0,0,0,1,0,0,1,0,womens_email,1,0,1,0,0,0.0
53771,train,6.0,35.08,3.585738695194423,1,0,0,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53772,train,9.0,29.99,3.433664571799657,0,1,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53773,train,9.0,161.44,5.090308702818097,1,0,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53774,train,2.0,796.09,6.680967595877827,0,1,1,0,1,0,0,0,1,0,control,0,0,0,0,0,0.0
53775,train,2.0,42.58,3.774598329516474,0,1,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53778,train,9.0,77.43,4.362206507224575,1,0,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53779,train,9.0,413.99,6.028254423554833,0,1,0,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53780,train,6.0,104.72,4.660794089736088,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53781,train,10.0,41.22,3.7428940424201746,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53782,train,9.0,374.31,5.92775235113638,1,0,0,0,1,0,0,1,0,0,mens_email,1,1,0,1,0,0.0
53783,train,1.0,695.26,6.545723153795444,1,0,1,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53785,train,10.0,66.21,4.2078220459818745,1,0,0,0,1,0,0,0,1,0,womens_email,1,0,1,1,0,0.0
53787,train,1.0,125.99,4.844108343200942,0,1,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53789,train,2.0,165.88,5.117274991252462,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,1,0,0.0
53790,train,2.0,1123.07,7.02471130609454,0,1,1,0,0,1,0,1,0,0,control,0,0,0,0,0,0.0
53791,train,10.0,29.99,3.433664571799657,0,1,1,0,1,0,0,0,0,1,womens_email,1,0,1,0,0,0.0
53792,train,1.0,36.94,3.636005964506868,1,0,0,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53793,train,4.0,82.03,4.419201988273939,0,1,1,0,1,0,0,0,1,0,mens_email,1,1,0,1,0,0.0
53794,train,10.0,307.28,5.731008460909792,0,1,0,0,0,0,1,1,0,0,control,0,0,0,1,0,0.0
53795,train,6.0,159.08,5.075673690275478,0,1,1,0,0,0,1,0,1,0,womens_email,1,0,1,0,0,0.0
53797,train,5.0,517.83,6.251576276522179,1,0,1,0,0,0,1,0,0,1,womens_email,1,0,1,0,0,0.0
53798,train,2.0,1012.62,6.921283360461829,1,1,1,1,0,1,0,1,0,0,mens_email,1,1,0,1,0,0.0
53800,train,8.0,29.99,3.433664571799657,1,0,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53801,train,1.0,29.99,3.433664571799657,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,1,0,0.0
53802,train,2.0,163.72,5.104247062719534,0,1,0,0,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53803,train,3.0,402.33,5.999755085425717,0,1,0,0,0,1,0,1,0,0,mens_email,1,1,0,0,0,0.0
53804,train,2.0,389.96,5.9686052529619,1,0,1,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53805,train,8.0,327.45,5.794384619338482,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53806,train,5.0,1667.27,7.419542440322672,1,1,1,1,0,1,0,1,0,0,mens_email,1,1,0,0,0,0.0
53808,train,6.0,269.75,5.6011958858811,0,1,0,0,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53810,train,7.0,29.99,3.433664571799657,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53812,train,5.0,127.36,4.8548388162416565,1,0,0,0,0,1,0,0,0,1,mens_email,1,1,0,1,0,0.0
53813,train,2.0,331.2,5.8057371971791945,1,1,0,1,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53814,train,3.0,121.05,4.804430796838969,0,1,1,0,0,0,1,0,1,0,mens_email,1,1,0,0,0,0.0
53815,train,1.0,552.91,6.317002218676415,1,0,1,0,1,0,0,1,0,0,womens_email,1,0,1,1,0,0.0
53816,train,11.0,64.94,4.188745237643585,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53817,train,9.0,591.66,6.3846208787485486,1,0,1,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53818,train,2.0,431.77,6.07020640904847,1,0,0,0,0,0,1,0,0,1,control,0,0,0,1,0,0.0
53820,train,9.0,105.97,4.672548421318039,1,0,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53821,train,9.0,29.99,3.433664571799657,1,0,1,0,0,0,1,0,1,0,control,0,0,0,0,0,0.0
53823,train,8.0,202.11,5.3137477042033945,1,0,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
53824,train,4.0,356.12,5.878071859752891,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53825,train,3.0,240.47,5.486745241773752,1,0,1,0,1,0,0,1,0,0,control,0,0,0,0,0,0.0
53826,train,11.0,181.57,5.207133661125419,0,1,1,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53827,train,3.0,245.97,5.5092668717615405,1,1,1,1,0,1,0,0,0,1,womens_email,1,0,1,0,0,0.0
53828,train,6.0,143.44,4.972864196409257,0,1,0,0,0,0,1,0,0,1,mens_email,1,1,0,0,0,0.0
53830,train,5.0,629.89,6.447131520878662,0,1,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53832,train,10.0,621.38,6.433550838671792,1,1,1,1,0,0,1,1,0,0,mens_email,1,1,0,0,0,0.0
53833,train,1.0,345.87,5.848950069982396,1,0,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
53834,train,4.0,254.33,5.5425568261569795,0,1,0,0,0,1,0,1,0,0,control,0,0,0,1,0,0.0
53835,train,2.0,632.02,6.450502017221666,1,1,1,1,0,0,1,1,0,0,womens_email,1,0,1,0,0,0.0
53836,train,10.0,35.22,3.589611452455267,0,1,0,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53837,train,6.0,167.69,5.12806271097222,1,0,0,0,1,0,0,0,0,1,mens_email,1,1,0,0,0,0.0
53838,train,8.0,105.32,4.66645341440499,1,0,1,0,0,0,1,0,1,0,womens_email,1,0,1,1,0,0.0
53839,train,3.0,249.85,5.524855150930262,1,0,1,0,0,1,0,0,0,1,control,0,0,0,0,0,0.0
53840,train,9.0,34.58,3.571783682237689,1,0,0,0,0,1,0,0,1,0,control,0,0,0,0,0,0.0
53841,train,6.0,893.57,6.796343155895876,1,0,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53844,train,3.0,113.7,4.742320024135325,0,1,1,0,0,0,1,0,0,1,control,0,0,0,0,0,0.0
53845,train,4.0,460.19,6.133810105592618,0,1,0,0,0,1,0,0,1,0,mens_email,1,1,0,0,0,0.0
